113400000000;2;0;2;2;1;1;2
113400000000;2;2;2;0;0;2;2
113400000000;2;2;2;0;2;2;2
113400000000;2;2;2;1;1;2;2
113400000000;2;2;2;2;1;2;2
112000000000;1;2;2;0;1;0;2
108000000000;0;1;0;0;1;2;2
108000000000;1;1;0;0;0;2;2
108000000000;1;1;0;0;2;2;2
108000000000;1;1;0;1;1;2;2
108000000000;1;1;0;2;1;2;2
108000000000;2;1;0;0;1;2;2
106312500000;0;1;2;1;0;2;0
106312500000;0;1;2;1;0;2;1
106312500000;0;1;2;1;2;2;0
106312500000;0;1;2;1;2;2;1
106312500000;0;1;2;2;0;2;0
106312500000;0;1;2;2;0;2;1
106312500000;0;1;2;2;2;2;0
106312500000;0;1;2;2;2;2;1
106312500000;2;1;2;1;0;2;0
106312500000;2;1;2;1;0;2;1
106312500000;2;1;2;1;2;2;0
106312500000;2;1;2;1;2;2;1
106312500000;2;1;2;2;0;2;0
106312500000;2;1;2;2;0;2;1
106312500000;2;1;2;2;2;2;0
106312500000;2;1;2;2;2;2;1
105000000000;0;1;2;0;1;0;0
105000000000;0;1;2;0;1;0;1
105000000000;1;1;2;0;0;0;0
105000000000;1;1;2;0;0;0;1
105000000000;1;1;2;0;2;0;0
105000000000;1;1;2;0;2;0;1
105000000000;1;1;2;1;1;0;0
105000000000;1;1;2;1;1;0;1
105000000000;1;1;2;2;1;0;0
105000000000;1;1;2;2;1;0;1
105000000000;2;1;2;0;1;0;0
105000000000;2;1;2;0;1;0;1
100800000000;0;2;2;0;1;1;2
100800000000;1;0;2;0;1;1;0
100800000000;1;0;2;0;1;1;1
100800000000;1;2;2;0;0;1;2
100800000000;1;2;2;0;1;2;0
100800000000;1;2;2;0;1;2;1
100800000000;1;2;2;0;2;1;2
100800000000;1;2;2;1;1;1;2
100800000000;1;2;2;2;1;1;2
100800000000;2;2;2;0;1;1;2
96000000000;1;1;0;0;1;1;2
94500000000;0;0;2;0;0;0;2
94500000000;0;0;2;0;2;0;2
94500000000;0;0;2;1;1;0;2
94500000000;0;0;2;2;1;0;2
94500000000;0;1;2;0;0;1;0
94500000000;0;1;2;0;0;1;1
94500000000;0;1;2;0;2;1;0
94500000000;0;1;2;0;2;1;1
94500000000;0;1;2;1;1;1;0
94500000000;0;1;2;1;1;1;1
94500000000;0;1;2;2;1;1;0
94500000000;0;1;2;2;1;1;1
94500000000;1;0;2;1;0;0;2
94500000000;1;0;2;1;2;0;2
94500000000;1;0;2;2;0;0;2
94500000000;1;0;2;2;2;0;2
94500000000;1;1;2;1;0;1;0
94500000000;1;1;2;1;0;1;1
94500000000;1;1;2;1;2;1;0
94500000000;1;1;2;1;2;1;1
94500000000;1;1;2;2;0;1;0
94500000000;1;1;2;2;0;1;1
94500000000;1;1;2;2;2;1;0
94500000000;1;1;2;2;2;1;1
94500000000;2;0;2;0;0;0;2
94500000000;2;0;2;0;2;0;2
94500000000;2;0;2;1;1;0;2
94500000000;2;0;2;2;1;0;2
94500000000;2;1;2;0;0;1;0
94500000000;2;1;2;0;0;1;1
94500000000;2;1;2;0;2;1;0
94500000000;2;1;2;0;2;1;1
94500000000;2;1;2;1;1;1;0
94500000000;2;1;2;1;1;1;1
94500000000;2;1;2;2;1;1;0
94500000000;2;1;2;2;1;1;1
86400000000;1;0;0;0;1;2;2
85050000000;0;0;2;0;0;2;0
85050000000;0;0;2;0;0;2;1
85050000000;0;0;2;0;2;2;0
85050000000;0;0;2;0;2;2;1
85050000000;0;0;2;1;0;1;2
85050000000;0;0;2;1;1;2;0
85050000000;0;0;2;1;1;2;1
85050000000;0;0;2;1;2;1;2
85050000000;0;0;2;2;0;1;2
85050000000;0;0;2;2;1;2;0
85050000000;0;0;2;2;1;2;1
85050000000;0;0;2;2;2;1;2
85050000000;0;2;2;1;0;2;2
85050000000;0;2;2;1;2;2;2
85050000000;0;2;2;2;0;2;2
85050000000;0;2;2;2;2;2;2
85050000000;1;0;2;1;0;2;0
85050000000;1;0;2;1;0;2;1
85050000000;1;0;2;1;2;2;0
85050000000;1;0;2;1;2;2;1
85050000000;1;0;2;2;0;2;0
85050000000;1;0;2;2;0;2;1
85050000000;1;0;2;2;2;2;0
85050000000;1;0;2;2;2;2;1
85050000000;2;0;2;0;0;2;0
85050000000;2;0;2;0;0;2;1
85050000000;2;0;2;0;2;2;0
85050000000;2;0;2;0;2;2;1
85050000000;2;0;2;1;0;1;2
85050000000;2;0;2;1;1;2;0
85050000000;2;0;2;1;1;2;1
85050000000;2;0;2;1;2;1;2
85050000000;2;0;2;2;0;1;2
85050000000;2;0;2;2;1;2;0
85050000000;2;0;2;2;1;2;1
85050000000;2;0;2;2;2;1;2
85050000000;2;2;2;1;0;2;2
85050000000;2;2;2;1;2;2;2
85050000000;2;2;2;2;0;2;2
85050000000;2;2;2;2;2;2;2
84000000000;0;2;2;0;1;0;2
84000000000;1;0;2;0;1;0;0
84000000000;1;0;2;0;1;0;1
84000000000;1;2;2;0;0;0;2
84000000000;1;2;2;0;2;0;2
84000000000;1;2;2;1;1;0;2
84000000000;1;2;2;2;1;0;2
84000000000;2;2;2;0;1;0;2
81000000000;0;1;0;0;0;2;2
81000000000;0;1;0;0;2;2;2
81000000000;0;1;0;1;1;2;2
81000000000;0;1;0;2;1;2;2
81000000000;1;1;0;1;0;2;2
81000000000;1;1;0;1;2;2;2
81000000000;1;1;0;2;0;2;2
81000000000;1;1;0;2;2;2;2
81000000000;2;1;0;0;0;2;2
81000000000;2;1;0;0;2;2;2
81000000000;2;1;0;1;1;2;2
81000000000;2;1;0;2;1;2;2
80000000000;1;1;0;0;1;0;2
78750000000;0;1;2;0;0;0;0
78750000000;0;1;2;0;0;0;1
78750000000;0;1;2;0;2;0;0
78750000000;0;1;2;0;2;0;1
78750000000;0;1;2;1;1;0;0
78750000000;0;1;2;1;1;0;1
78750000000;0;1;2;2;1;0;0
78750000000;0;1;2;2;1;0;1
78750000000;1;1;2;1;0;0;0
78750000000;1;1;2;1;0;0;1
78750000000;1;1;2;1;2;0;0
78750000000;1;1;2;1;2;0;1
78750000000;1;1;2;2;0;0;0
78750000000;1;1;2;2;0;0;1
78750000000;1;1;2;2;2;0;0
78750000000;1;1;2;2;2;0;1
78750000000;2;1;2;0;0;0;0
78750000000;2;1;2;0;0;0;1
78750000000;2;1;2;0;2;0;0
78750000000;2;1;2;0;2;0;1
78750000000;2;1;2;1;1;0;0
78750000000;2;1;2;1;1;0;1
78750000000;2;1;2;2;1;0;0
78750000000;2;1;2;2;1;0;1
75600000000;0;0;2;0;1;1;0
75600000000;0;0;2;0;1;1;1
75600000000;0;2;2;0;0;1;2
75600000000;0;2;2;0;1;2;0
75600000000;0;2;2;0;1;2;1
75600000000;0;2;2;0;2;1;2
75600000000;0;2;2;1;1;1;2
75600000000;0;2;2;2;1;1;2
75600000000;1;0;2;0;0;1;0
75600000000;1;0;2;0;0;1;1
75600000000;1;0;2;0;2;1;0
75600000000;1;0;2;0;2;1;1
75600000000;1;0;2;1;1;1;0
75600000000;1;0;2;1;1;1;1
75600000000;1;0;2;2;1;1;0
75600000000;1;0;2;2;1;1;1
75600000000;1;2;2;0;0;2;0
75600000000;1;2;2;0;0;2;1
75600000000;1;2;2;0;2;2;0
75600000000;1;2;2;0;2;2;1
75600000000;1;2;2;1;0;1;2
75600000000;1;2;2;1;1;2;0
75600000000;1;2;2;1;1;2;1
75600000000;1;2;2;1;2;1;2
75600000000;1;2;2;2;0;1;2
75600000000;1;2;2;2;1;2;0
75600000000;1;2;2;2;1;2;1
75600000000;1;2;2;2;2;1;2
75600000000;2;0;2;0;1;1;0
75600000000;2;0;2;0;1;1;1
75600000000;2;2;2;0;0;1;2
75600000000;2;2;2;0;1;2;0
75600000000;2;2;2;0;1;2;1
75600000000;2;2;2;0;2;1;2
75600000000;2;2;2;1;1;1;2
75600000000;2;2;2;2;1;1;2
72000000000;0;1;0;0;1;1;2
72000000000;1;1;0;0;0;1;2
72000000000;1;1;0;0;1;2;0
72000000000;1;1;0;0;1;2;1
72000000000;1;1;0;0;2;1;2
72000000000;1;1;0;1;1;1;2
72000000000;1;1;0;2;1;1;2
72000000000;1;1;1;0;1;2;2
72000000000;2;1;0;0;1;1;2
70875000000;0;0;2;1;0;0;2
70875000000;0;0;2;1;2;0;2
70875000000;0;0;2;2;0;0;2
70875000000;0;0;2;2;2;0;2
70875000000;0;1;2;1;0;1;0
70875000000;0;1;2;1;0;1;1
70875000000;0;1;2;1;2;1;0
70875000000;0;1;2;1;2;1;1
70875000000;0;1;2;2;0;1;0
70875000000;0;1;2;2;0;1;1
70875000000;0;1;2;2;2;1;0
70875000000;0;1;2;2;2;1;1
70875000000;2;0;2;1;0;0;2
70875000000;2;0;2;1;2;0;2
70875000000;2;0;2;2;0;0;2
70875000000;2;0;2;2;2;0;2
70875000000;2;1;2;1;0;1;0
70875000000;2;1;2;1;0;1;1
70875000000;2;1;2;1;2;1;0
70875000000;2;1;2;1;2;1;1
70875000000;2;1;2;2;0;1;0
70875000000;2;1;2;2;0;1;1
70875000000;2;1;2;2;2;1;0
70875000000;2;1;2;2;2;1;1
67200000000;1;2;2;0;1;1;0
67200000000;1;2;2;0;1;1;1
64800000000;0;0;0;0;1;2;2
64800000000;1;0;0;0;0;2;2
64800000000;1;0;0;0;2;2;2
64800000000;1;0;0;1;1;2;2
64800000000;1;0;0;2;1;2;2
64800000000;2;0;0;0;1;2;2
63787500000;0;0;2;1;0;2;0
63787500000;0;0;2;1;0;2;1
63787500000;0;0;2;1;2;2;0
63787500000;0;0;2;1;2;2;1
63787500000;0;0;2;2;0;2;0
63787500000;0;0;2;2;0;2;1
63787500000;0;0;2;2;2;2;0
63787500000;0;0;2;2;2;2;1
63787500000;2;0;2;1;0;2;0
63787500000;2;0;2;1;0;2;1
63787500000;2;0;2;1;2;2;0
63787500000;2;0;2;1;2;2;1
63787500000;2;0;2;2;0;2;0
63787500000;2;0;2;2;0;2;1
63787500000;2;0;2;2;2;2;0
63787500000;2;0;2;2;2;2;1
63000000000;0;0;2;0;1;0;0
63000000000;0;0;2;0;1;0;1
63000000000;0;2;2;0;0;0;2
63000000000;0;2;2;0;2;0;2
63000000000;0;2;2;1;1;0;2
63000000000;0;2;2;2;1;0;2
63000000000;1;0;2;0;0;0;0
63000000000;1;0;2;0;0;0;1
63000000000;1;0;2;0;2;0;0
63000000000;1;0;2;0;2;0;1
63000000000;1;0;2;1;1;0;0
63000000000;1;0;2;1;1;0;1
63000000000;1;0;2;2;1;0;0
63000000000;1;0;2;2;1;0;1
63000000000;1;2;2;1;0;0;2
63000000000;1;2;2;1;2;0;2
